user_id,gender,username,origin,age,country,geolife,income,length_of_trip,social_state,agreeableness,place_id,place_type,rating
5b53c02c-ab02-4dee-96b0-0886f7a50ab3,Female,melissaross,Other regions,33,France,growing peri-urban,Average,short-term,Family,0.9,ChIJHQOPXW3e4EcRYFfYiW-8_5M,sport,4
9b55e3e5-36b4-4720-bd1e-c0b3c851946c,Male,johnsilva,Normandie,36,France,traditional rural,Low,short-term,Alone,0.8,ChIJe9Sgryjc4EcRU0PPEEiG1Gc,entertainment,5
49a356bf-ef20-421c-a538-a1f0f98c6944,Female,heatherhall,Normandie,37,France,popularity,Low,long-term,Couple,0.2,ChIJyVIHoVjf4EcRI0IZSa90NoM,night_life,5
8a06b997-b2d5-4249-b3d2-f77205bb79e9,Female,lisasalazar,Other regions,67,France,dynamic urban,High,short-term,Family,0.8,ChIJnwpGCdXd4EcRfSG6WC-IzgE,accommodation,5
69d0e0c2-88bb-42a1-a56c-271f227da805,Female,crystalbowen,Other regions,36,France,growing peri-urban,Average,short-term,Family,0.2,ChIJKatQ4F7n4EcR5J2aMg7tiS8,cultural,2
d0f6a605-8d50-4fb0-9198-4a36fc012d32,Male,ryanwilliams,Foreigner,49,Western Europe,dynamic rural,Average,long-term,Family,0.30000000000000004,ChIJ0Ylv_xze4EcRbpTsLbiACj4,nature,2
bb08e8bb-142f-4e06-be71-d442cc12efd5,Male,justingutierrez,Other regions,60,France,urban middle class,Average,short-term,Alone,0.5,ChIJV_Nw-h7f4EcRyeUe6zhHtw0,food,1
52a1af26-6c00-4ae7-aad5-9b3b9ea3cdee,Male,nicholasharris,Foreigner,15,USA,affluent family urban,High,short-term,Family,0.6000000000000001,ChIJ1YAVgVff4EcRzr-grqFVVB4,nature,5
b3cec2e4-f777-4b01-b02f-f10182899eb9,Male,kylelewis,Normandie,15,France,dynamic urban,High,short-term,Alone,0.6000000000000001,ChIJR3c2ahze4EcRhdQY66dHnpY,nature,5
3e6ef074-f9e6-4ee9-a448-7406540c6944,Female,jessicamayer,Foreigner,19,Germany,traditional rural,High,long-term,Alone,0.5,ChIJL7NiKsLf4EcRZjv_TwEoeH0,nature,4
0729707f-a309-4f17-96c9-fdb176c71182,Female,nicholeharvey,Normandie,59,France,growing peri-urban,Average,short-term,Family,0.2,ChIJGxNU6nfe4EcRP9qv7lAK1o4,nature,5
82254f97-e029-4398-a698-8addde9e9607,Male,mr.ralphcruz,Normandie,72,France,popularity,Low,short-term,Alone,0.5,ChIJsdeiEH_e4EcRwS4RA-PdYRM,cultural,4
8e5ebbdd-4d0b-4487-a647-53788067bc11,Male,ryanjohnson,Normandie,38,France,urban middle class,Average,short-term,Family,0.8,ChIJLWjOqqre4EcRXuuw-CDc3GU,night_life,5
1c58a561-6a4d-4a35-a8ad-37490b6bccdf,Male,robertmorrison,Other regions,20,France,wealthy family suburbanite,High,short-term,Couple,0.6000000000000001,McXbPhe0teo3QQqcRRJftw,night_life,5
b88ef5c5-e33e-4f73-98df-ef9bf8c4642d,Female,kelliguzman,Normandie,16,France,growing peri-urban,Average,short-term,Alone,0.4,ChIJlSexIIne4EcRS_TdptMtAk4,nature,3
49a356bf-ef20-421c-a538-a1f0f98c6944,Female,heatherhall,Normandie,37,France,popularity,Low,long-term,Couple,0.2,ChIJb1AXpfzd4EcRr7mUp_p7-rU,entertainment,3
926fb7c8-516a-468a-9602-8ba1f1f1cc82,Female,sarahlee,Normandie,61,France,disadvantaged urban,Low,short-term,Couple,0.6000000000000001,ChIJb2YUoXHe4EcRm7lHG3480cw,food,5
972db3ba-8006-40f5-a0f9-acd959360d14,Female,amandaking,Foreigner,23,USA,urban middle class,Average,short-term,Couple,0.8,G9JVZmUzyuXSwfIvT13jDQ,nature,5
013bbe79-26a7-417a-87ce-d5d71d75fc7c,Male,andrewrush,Normandie,54,France,dynamic urban,High,short-term,Alone,0.2,ChIJZaoDr0TZ4EcRoITj7QDrLco,cultural,5
ea497d32-f33e-49b6-8e4d-a60e40f7970c,Female,sandrasmith,Other regions,67,France,dynamic urban,High,short-term,Alone,0.4,ChIJJcV8S2rc4EcRK3vfJT7f-Ek,nature,3
af032c58-f763-47c3-a115-967ac425e520,Female,ginagreen,Foreigner,17,Western Europe,disadvantaged urban,Low,long-term,Group,0.6000000000000001,ChIJhYbi69Xd4EcROifQ23j1Uvs,entertainment,5
e90d3999-a6d4-4ec1-8cba-899a1f052bda,Female,lorimartin,Foreigner,38,Western Europe,dynamic urban,High,short-term,Couple,0.9,ChIJNzsLqRLe4EcRvW1a9aBKDtM,nature,5
6b83f5e6-1e0d-49a0-9c1b-ffc3f888a315,Female,jessicanelson,Normandie,63,France,affluent family urban,High,short-term,Couple,0.7000000000000001,ChIJCycng1Pf4EcRCecgDMLv0uc,cultural,5
2fa05256-9d5e-48fa-9f8b-6505b936ec23,Male,ericjones,Normandie,27,France,traditional rural,Low,short-term,Group,0.9,ChIJj660s5Ld4EcRBr655ecBpac,entertainment,5
b88b9c9c-9165-4046-90b3-1fa14a835e88,Female,dawnlittle,Normandie,22,France,rural worker,Low,short-term,Couple,0.6000000000000001,ChIJo94K3cHd4EcRsyH4RbvCaJw,cultural,5
7dea50fd-da87-421d-90fd-2001879742e4,Male,brentwu,Normandie,16,France,dynamic rural,Average,short-term,Alone,0.4,ChIJPZu9udbd4EcRDOtVac1Y7_A,accommodation,5
ad63b124-53a9-4318-98e4-0ab13feb8e48,Female,sheilacain,Normandie,14,France,dynamic urban,High,short-term,Couple,0.1,v9Zn5ZKjseHaVyiCNWTWXg,food,5
ee0fe505-31d5-46c7-865c-49863886bd6c,Female,kellywilliams,Other regions,72,France,dynamic rural,Average,long-term,Family,0.4,ChIJ1Zg0S6_f4EcR9q7RKLcku5o,nature,5
278825a7-9f66-4d43-b03e-72dc64f4e7af,Male,johnhill,Other regions,48,France,dynamic rural,Average,long-term,Alone,0.9,ChIJ86RPKy3c4EcRdcNrs0J6Pxk,cultural,5
ce1cf2f3-c5d4-45d1-8559-70132e60677d,Female,kaylaserrano,Other regions,28,France,dynamic urban,Average,short-term,Couple,0.30000000000000004,ChIJM3SGzXje4EcR5RunNcjCw1E,cultural,3
41d50b7e-49e8-4ee4-abb0-93dde8bc99b6,Female,cherylsanders,Normandie,52,France,urban middle class,Average,short-term,Couple,0.8,ChIJt6uXad7d4EcRpT6leHS8UKA,accommodation,5
547c7696-9e23-41dc-a43c-3104752e52c6,Female,kendraboyle,Other regions,20,France,popularity,Low,short-term,Family,0.2,ChIJkesKgyzf4EcR9-uKIbSMPnM,food,5
111b20e7-ec18-4d32-ac31-5f27616d2f2f,Male,davidjohnson,Normandie,49,France,popularity,Low,short-term,Couple,0.9,ChIJQQe76vTg4EcRTkAVPBN6cl0,food,5
ef9cbebf-c490-46f8-8a81-739eb542fe45,Female,samanthakim,Other regions,33,France,wealthy family suburbanite,High,short-term,Couple,0.2,ChIJj660s5Ld4EcRBr655ecBpac,entertainment,3
76a39c96-95b8-4f02-bd79-06dcab60c2f5,Female,angelareyes,Other regions,76,France,affluent family urban,High,short-term,Alone,0.8,ChIJj4IFTdbd4EcRwYaB_p-GFzA,shopping,5
7df97b48-d9ca-4f11-a550-87c02ef609cd,Male,anthonycaldwell,Normandie,15,France,disadvantaged urban,Low,short-term,Couple,0.4,KmKQJgZceW2-VDpDTKMCqg,food,3
dbb8f820-35e9-4957-85f2-8bf7ec6d0f84,Male,nicholasellis,Foreigner,32,Western Europe,affluent family urban,High,short-term,Couple,0.4,ChIJYx7mmGbe4EcRjw4b6Rt9SHY,cultural,5
9a8adeb7-afa9-4de0-9c9f-6c131299ad00,Male,robertconwayphd,Other regions,30,France,popularity,Low,short-term,Couple,0.8,ChIJZSkjq3be4EcRcY3LncGrElQ,nature,5
81e651de-8d10-4bc7-8385-aaedd2829c00,Male,coreycantu,Other regions,31,France,dynamic rural,Average,short-term,Couple,0.5,ChIJP0W5FADc4EcR8V_m-VDDQgE,night_life,3
3b853f03-f055-4b6e-8965-a72f2adc1d06,Male,williamcollins,Normandie,47,France,popularity,Low,short-term,Family,0.6000000000000001,ChIJX7ZNMj3c4EcRS5jtxcngUy0,night_life,5
9488de0d-d448-4200-a285-45ae722ce883,Female,mrs.juliewilliams,Normandie,48,France,affluent family urban,High,short-term,Couple,0.6000000000000001,ChIJNcHfDm7e4EcR82NMO3XrWkA,cultural,5
19828a55-ed68-4ce2-abec-eceeadfc092f,Male,andrewwilliams,Foreigner,71,USA,rural worker,Low,short-term,Family,0.1,ChIJn4IxLQ_h4EcRqZWUTH--Rfg,nature,5
03c75e57-6e11-4051-81e2-972cb15d0669,Male,ronaldgibson,Foreigner,17,Western Europe,rural worker,Low,short-term,Alone,0.6000000000000001,ChIJQcoORDTe4EcRBiIHzAgi80c,cultural,5
e82afc3b-1ae6-4317-94fb-2fe5f164e068,Female,mrs.brendagonzales,Other regions,33,France,dynamic rural,Average,short-term,Family,0.6000000000000001,ChIJwevxbl7n4EcRit8ZWujd_Nc,shopping,5
23e4e34b-a58f-4e59-a9fa-05a3d8b9bcbe,Male,josejackson,Foreigner,36,Western Europe,dynamic rural,Average,short-term,Couple,0.7000000000000001,ChIJK_BKjN7d4EcR1IyOoeIjwi0,cultural,5
dd4df223-453e-4716-8208-c8cbfa7a0bdf,Male,jacobcollins,Foreigner,54,Western Europe,dynamic urban,High,short-term,Couple,0.2,ChIJYUc04qbd4EcR47Lreskoyog,nature,5
3aeccbdc-47ca-4e9c-9493-93aa39fa5240,Male,jasonfoley,Normandie,56,France,traditional rural,Average,short-term,Couple,0.9,ChIJ7w7Cltfd4EcRKOywUSBFAag,night_life,5
5b4b7282-03bb-4069-80d4-736ef5b73f01,Female,mirandajohnson,Other regions,70,France,dynamic rural,Average,short-term,Family,0.9,ChIJ006Xrtnd4EcRFGpR8JvBNMA,cultural,5
705a81aa-85a5-40e6-bd93-378341df92e0,Female,amberwoods,Normandie,14,France,traditional rural,Low,short-term,Couple,0.1,ChIJ21-5ng7f4EcRd8dsPGY1n0g,cultural,5
a7af41bd-8182-4297-bf08-94813cd91eb8,Female,marilynramsey,Normandie,77,France,traditional rural,Low,short-term,Family,0.6000000000000001,ChIJRcEAIr3d4EcRBPC121hLoFU,cultural,5
f7b2dc0d-3bfb-4278-a797-62e79362680d,Male,ericpaul,Normandie,32,France,wealthy family suburbanite,High,short-term,Couple,0.1,ChIJpftIXE3f4EcRzeNi2Kx_Zn4,nature,5
19f3e796-6c73-4ca1-a141-1b3ff06609e4,Female,mrs.angelawhite,Other regions,18,France,urban middle class,Low,short-term,Alone,0.2,ChIJ3b3bMdDd4EcRSK9Tf8L-dOs,cultural,5
a866ebb8-20b6-4bb6-aafd-4cf8e55f0c27,Male,jameswong,Normandie,66,France,dynamic urban,High,short-term,Alone,0.30000000000000004,ChIJ0Ylv_xze4EcRbpTsLbiACj4,nature,2
fc2d3308-e60b-4817-a926-89bbe4ad8aa4,Male,jeremyhampton,Normandie,59,France,wealthy family suburbanite,High,long-term,Alone,0.7000000000000001,ChIJI9kHEXje4EcRTs6TrF37cBI,shopping,5
b440d97e-6adb-4a37-9591-821304a0935e,Female,sheilaberg,Other regions,16,France,growing peri-urban,Average,short-term,Family,0.30000000000000004,64SsWlxdT57l1HIReDDFcQ,food,5
82ab2060-43d0-4cc5-aa5b-0d753d405dbd,Male,charlesarmstrong,Foreigner,55,USA,dynamic urban,Low,short-term,Alone,0.6000000000000001,ChIJR7XZwK_d4EcRcxtGMBj9gbM,sport,5
b77c0e11-c826-4fb1-9830-6b0870d9cda3,Female,barbarajackson,Normandie,26,France,dynamic urban,High,short-term,Couple,0.7000000000000001,ChIJvdkc40Xc4EcRLaaE_aOjHko,nature,5
60a83e4b-3cad-4db7-9ff5-d42b8cb8ee6b,Female,chelseamoore,Normandie,61,France,urban middle class,Average,short-term,Family,0.30000000000000004,ChIJnUn3MIPg4EcRC0F372sV1IY,nature,3
6a5d9acf-b626-40da-9fc0-3f72d4d7291b,Male,raymondsmith,Foreigner,14,South America,wealthy family suburbanite,High,short-term,Couple,0.1,ChIJ_X42I9vd4EcRowzfJ0rR-nY,cultural,5
5cf8f4ce-a0bb-4e3c-a189-d0d942c48826,Male,chadmiller,Other regions,66,France,rural worker,Low,short-term,Alone,0.6000000000000001,ChIJ_VAp2GXf4EcRcdxjhIMKV-4,nature,5
49900346-224b-41bc-92a3-3660d1042022,Female,jessicadillon,Normandie,22,France,urban middle class,Low,short-term,Alone,0.2,ChIJnWOL3gTe4EcRf0ppTyrs_RQ,nature,3
1baf7815-31b5-49e0-9a5f-f7b189269a35,Male,stevendiaz,Normandie,17,France,disadvantaged urban,Low,long-term,Couple,0.1,ChIJ2daAp3_e4EcRwgiPD8FUiqA,food,5
8f235e48-b875-48c1-9ce7-c3b8546fde64,Female,crystalcarlson,Normandie,20,France,wealthy family suburbanite,Low,long-term,Couple,0.8,ChIJiTghA9Td4EcRdcgjWWFZkgs,cultural,5
aca80099-48c9-44e9-867d-8544fcec94e8,Female,laurenwilson,Normandie,14,France,urban middle class,Average,short-term,Alone,0.6000000000000001,ChIJASRvdQDc4EcRRy3f2plOVPM,cultural,5
19e1cba2-365b-44b4-a9a8-5b026601093d,Female,lisamclean,Other regions,26,France,growing peri-urban,Average,short-term,Couple,0.7000000000000001,ChIJHe71lx3e4EcR7AmgffinBRw,nature,4
b2fed90a-aed6-471b-95fd-82a4cd205663,Male,josephellison,Other regions,17,France,affluent family urban,High,short-term,Alone,0.30000000000000004,ChIJ0-bOTNnd4EcRLUASi5ht9XA,accommodation,3
ef5a3798-b457-4267-bbde-a86628f7c004,Male,craigjohnson,Normandie,62,France,dynamic rural,Average,short-term,Alone,0.9,ChIJL7NiKsLf4EcRZjv_TwEoeH0,nature,5
5e9ee187-87c0-4022-9b0b-eb07a561f141,Female,courtneysharp,Normandie,36,France,wealthy family suburbanite,High,long-term,Couple,0.9,ChIJyYdu8avf4EcRkJ1uJ53xo3Y,night_life,5
e90ab98a-316e-4fb5-8278-6e0838f08f54,Female,stacyhatfield,Normandie,17,France,growing peri-urban,Average,long-term,Family,0.7000000000000001,ChIJe9Sgryjc4EcRU0PPEEiG1Gc,entertainment,5
eaafa02e-f7f5-41bf-9087-8b6ba4905393,Female,ashleyguzman,Normandie,23,France,rural worker,Low,short-term,Family,0.6000000000000001,ChIJ0Ylv_xze4EcRbpTsLbiACj4,nature,4
8bf308f7-23b4-4d50-bc00-f510c9b9c9d7,Male,robertmitchell,Other regions,14,France,dynamic rural,Average,short-term,Couple,0.7000000000000001,ChIJj660s5Ld4EcRBr655ecBpac,entertainment,5
5a54d380-d158-44b4-b2ea-839cf8d9d959,Female,barbaralarsen,Other regions,23,France,dynamic rural,Average,short-term,Couple,0.7000000000000001,ChIJG3SIYwvf4EcR4DP6g-jh6IU,night_life,5
06207baa-c2ce-46fc-bb9a-080c49f474b7,Male,jimmythornton,Other regions,33,France,popularity,Average,short-term,Alone,0.1,ChIJy7s_8LLf4EcRetVRqgUbg7k,cultural,3
245ace76-b3de-41f4-b16a-bfb19d483d7c,Male,noahjackson,Normandie,24,France,dynamic urban,High,short-term,Alone,0.6000000000000001,ChIJ9-nFfuHd4EcRBPHjg2IzHJw,night_life,5
ec4bec81-5471-4a3d-89d0-a53dc6f2388b,Female,melissawong,Normandie,38,France,growing peri-urban,Average,short-term,Alone,0.4,ChIJW3iRZNXd4EcRXVVqPg-c0vI,cultural,3
80bbb7d1-0101-49a9-bc6f-1149bacfd500,Female,carolkim,Foreigner,17,Western Europe,popularity,Low,short-term,Alone,0.1,ChIJ1Zg0S6_f4EcR9q7RKLcku5o,nature,5
38d617fa-b572-41d0-9b75-58f3e88c383f,Female,melissacurry,Normandie,62,France,wealthy family suburbanite,High,long-term,Alone,0.8,ChIJzwvg_9fd4EcR2BuKHBDhhrA,shopping,5
ed03f317-c537-4a73-b630-bc95b468cd7d,Male,dylankelly,Other regions,20,France,dynamic urban,Low,short-term,Alone,0.1,ChIJhYbi69Xd4EcROifQ23j1Uvs,entertainment,3
ae039dd1-99ca-438d-aa27-814fa1effdb5,Male,luismurray,Normandie,74,France,dynamic urban,High,long-term,Alone,0.7000000000000001,ChIJrX9u7nve4EcRk4e8SHZyAF4,cultural,5
b2a75c71-b936-49b8-9a7e-6b03153cf5cc,Female,theresamorrison,Other regions,17,France,dynamic urban,High,short-term,Couple,0.8,ChIJm9DZunDc4EcRvtctV8PRHLo,entertainment,5
66d30434-f347-4c6f-bb3c-395398dd6421,Male,jeffreymontgomery,Other regions,50,France,popularity,Low,long-term,Couple,0.7000000000000001,ChIJrfGtPofe4EcRpwsawC_lBOc,accommodation,5
4f9565d7-f08a-46bb-aa80-bef6883c6026,Female,shelbymelendez,Foreigner,35,South America,urban middle class,Average,long-term,Family,0.8,ChIJQ2eExULe4EcR1MuRZPYLP60,night_life,5
1919a468-3b83-4d1c-b08f-d09ca82e3c78,Female,cindyhughes,Other regions,21,France,dynamic urban,High,short-term,Couple,0.30000000000000004,ChIJT1QDDdPd4EcRtci5yj7-lvo,night_life,2
8c5f3d93-d43d-40e1-b957-519df95f3ec9,Male,thomasreyes,Normandie,19,France,dynamic urban,High,short-term,Alone,0.1,ZG9jYwB_8_1AgDqnT1S7Ig,cultural,2
ed06bb1e-9284-482a-9b91-5fae3bacc54a,Male,jeremiahbailey,Other regions,48,France,growing peri-urban,Average,short-term,Family,0.1,ChIJWzGIwvbd4EcRTd1ZJ9lqUGA,nature,5
176a5490-4f68-4e86-a9f1-8c9449f7f087,Female,mariawhite,Other regions,15,France,urban middle class,Average,short-term,Family,0.5,1RstOb_03Eieyyq3V1YYGQ,night_life,5
9ef8e6a8-0cc7-4e13-a42f-4a184f6645e5,Female,deborahwilson,Normandie,75,France,urban middle class,Average,short-term,Family,0.5,ChIJ__9PLvLd4EcRVvZsZUr9Gn8,food,4
bb51ccf7-e91d-4cee-acb8-9f9626138085,Female,laurencameron,Other regions,66,France,rural worker,Low,short-term,Family,0.30000000000000004,ChIJy7s_8LLf4EcRetVRqgUbg7k,cultural,3
5ae7fdbb-aaa2-46c5-8fa1-1478fd3e4436,Male,chadmolina,Normandie,16,France,dynamic urban,High,long-term,Alone,0.8,ChIJPUGxoyrc4EcRIeQxkgRSkAc,accommodation,5
0b01163c-fdcb-400d-91ab-af6982d7d197,Male,deanallen,Other regions,19,France,dynamic urban,Low,short-term,Alone,0.9,ChIJDUqotZjg4EcRP-WKcEV6seQ,nature,5
d102b62e-4f94-4898-a9f0-deb2c5105e54,Female,sarasmith,Foreigner,24,Western Europe,growing peri-urban,Low,long-term,Couple,0.4,ChIJc9I0Mgve4EcRQf1Ws7oI2Ow,nature,3
ae039dd1-99ca-438d-aa27-814fa1effdb5,Male,luismurray,Normandie,74,France,dynamic urban,High,long-term,Alone,0.7000000000000001,ChIJEZpHfNPd4EcRvSlowyfbuDc,cultural,4
4bd41d68-1bac-4a62-a2fd-481af4e44f0a,Male,markaustin,Normandie,76,France,growing peri-urban,Average,short-term,Alone,0.9,ChIJX6Pqjdfd4EcRAlamjONtnQU,food,5
213619b4-1cd9-48e3-bac9-f3ea653bf88e,Female,tammyallen,Foreigner,54,Germany,dynamic rural,Average,long-term,Family,0.4,ChIJCfQgC__d4EcRIPQ_iUeDIVI,cultural,3
e149b3bd-f479-437b-ab47-a9078cd87327,Male,richardthompson,Other regions,65,France,dynamic urban,High,short-term,Couple,0.1,ChIJo5NrKyvc4EcR_oyTSC3zLFk,cultural,3
73780277-aee5-4e12-8053-dbeddb3a7b2f,Male,christianzavala,Foreigner,34,Belgium,wealthy family suburbanite,High,short-term,Alone,0.30000000000000004,ChIJxX5fzx3e4EcRYFs9KIky6cg,nature,5
33939af5-40a7-495e-9c0f-c2e63c1757ae,Male,johnmorris,Other regions,34,France,wealthy family suburbanite,High,short-term,Group,0.4,ChIJVeMOvZPf4EcRiZU3g9_Njqk,shopping,3
f58747a6-7416-4c72-b17f-3e47c0a8a2a7,Female,denisedunn,Normandie,14,France,growing peri-urban,Average,short-term,Couple,0.7000000000000001,ChIJY9MMKajd4EcRDtsW1-KOSgc,nature,5
da69152e-488b-457b-90d9-836020a724a3,Male,craigdavis,Normandie,48,France,wealthy family suburbanite,High,short-term,Alone,0.5,ChIJw9qh7djd4EcR_vzNJ9kHSps,cultural,5
1933bb84-e96d-4fbe-b195-7baf727169da,Female,isabelbrooks,Other regions,23,France,dynamic urban,Average,short-term,Alone,0.9,ChIJHe71lx3e4EcR7AmgffinBRw,nature,4
93096190-5120-4e9c-bfc7-d7c4a00541f5,Male,anthonybarnes,Normandie,58,France,popularity,Low,short-term,Couple,0.2,Zrnu7a89Bkln3co3fjxVQw,food,5
03b628cc-0dc5-47b1-86e7-324e7887e4d5,Female,michelleking,Normandie,56,France,growing peri-urban,Average,short-term,Group,0.8,ChIJKW9KmpTd4EcREtn0EaEdIHo,cultural,5
a2580839-c26c-4982-8a62-c0761cf98091,Male,bobbywilliams,Foreigner,22,Western Europe,disadvantaged urban,Low,short-term,Couple,0.5,fPuSNOKo1gJsYlWG7f97xw,food,4
f3e6b83b-7737-4951-90b9-a7f3f568c952,Male,jonathancarroll,Normandie,14,France,growing peri-urban,Average,short-term,Couple,0.6000000000000001,ChIJL5Z1D8rb4EcRF_T8_f7Ooe4,entertainment,5
9b87be50-f3bf-4883-8e34-65e7f42babe9,Male,anthonyosborne,Other regions,17,France,dynamic urban,High,short-term,Couple,0.1,ChIJlQFTaZ7d4EcRnrD2EN9P024,nature,5
2224cbbd-2425-42cf-ac02-b8df5355d957,Female,sherricallahan,Foreigner,27,Eastern Europe,dynamic rural,Average,long-term,Family,0.4,ChIJbRWYAg_e4EcRmSfHlRb6RI8,accommodation,3
049a2702-0e37-46b3-ad19-e8422155795b,Female,lindamclean,Other regions,57,France,affluent family urban,High,short-term,Family,0.9,duidvjbe0X_x5PTcDt3QaQ,cultural,5
3ef61c1b-c9fe-48eb-b607-720c3b45f8fb,Male,bryanmorrow,Foreigner,67,Asia,dynamic urban,High,short-term,Couple,0.5,ChIJe0bKyBve4EcR878E6UFN8Lw,food,3
4bc2bf7d-e660-4535-99d4-d7b92029d9ea,Male,danielherrera,Other regions,32,France,dynamic rural,Average,short-term,Couple,0.7000000000000001,ChIJ1YAVgVff4EcRzr-grqFVVB4,nature,5
b88ef5c5-e33e-4f73-98df-ef9bf8c4642d,Female,kelliguzman,Normandie,16,France,growing peri-urban,Average,short-term,Alone,0.4,ChIJbw_OQ4Pf4EcRe8B47ygEH8M,cultural,5
6a2ed978-9eb7-4c5f-bd60-267beb678bf3,Female,meganhughesmd,Foreigner,59,Western Europe,popularity,Low,short-term,Family,0.7000000000000001,ChIJkVWpE9Xd4EcRFJf7vxHYVVE,cultural,5
7ddf4392-0db6-4ab1-bb37-488051f8a26b,Male,jeffreywilliams,Normandie,41,France,growing peri-urban,Average,short-term,Couple,0.1,ChIJRaxx03ne4EcRzHB7e8rHHJs,night_life,3
c5cfcb58-df20-4eb7-a77b-5f2523b9a2f1,Female,kellycarter,Normandie,78,France,dynamic urban,High,short-term,Family,0.4,Q_Gz6_pMA3VpYbdyOMQjdg,nature,5
2f9ad903-1200-438f-ab43-bb16841cee1f,Female,kellykemp,Normandie,18,France,growing peri-urban,Average,short-term,Alone,0.1,ChIJ39ZpcDre4EcREv5ll0ICYMI,night_life,3
a539fa83-289d-4f43-a399-40d791bb672c,Female,aprilheath,Other regions,45,France,wealthy family suburbanite,High,short-term,Alone,0.2,ChIJsctvzvzf4EcRqWq4kok3v04,nature,3
e81de096-9968-4625-aff7-6eb5d0ec1102,Male,benjaminjones,Foreigner,77,USA,growing peri-urban,Average,short-term,Alone,0.6000000000000001,ChIJg3_WOirc4EcRwo6XsmdvEpM,nature,5
f431bd01-bdea-4c8b-8993-87976b173e94,Male,patrickgamble,Foreigner,65,Western Europe,wealthy family suburbanite,High,short-term,Couple,0.8,ChIJn1D2t4De4EcRfWWrdUvBZY0,nature,5
3632bf6b-fc93-4a87-8ea3-699bbece7e04,Female,rebeccalarson,Normandie,19,France,urban middle class,Average,short-term,Alone,0.6000000000000001,ChIJbWeYTMjd4EcRryDNdvnKRSQ,night_life,5
230eaa6d-28ff-4d5e-bc54-a3f9fab7c6a9,Male,andrewdudley,Other regions,75,France,affluent family urban,High,long-term,Couple,0.7000000000000001,vCe4uBFrXNTq880TuYg5NQ,food,5
6d21554a-96b9-41f9-8ed2-1b2b5604bb9e,Male,jesusgarcia,Other regions,57,France,dynamic urban,High,short-term,Couple,0.7000000000000001,ChIJPYMKKdPd4EcREBv0A7ybG_Y,accommodation,1
c9998b69-bdd8-4048-bfd4-70d4b1dd2cd6,Female,lindaperez,Foreigner,57,USA,disadvantaged urban,Low,long-term,Family,0.4,ChIJ3fYFHnne4EcRXWZw2wNpGqk,accommodation,3
3f0f4cef-5c4a-46a9-82a3-4ee5ac9b0ad9,Female,amandapowell,Foreigner,15,Germany,dynamic urban,High,short-term,Couple,0.4,ChIJkZawz03d4EcRdfghWw-Gdw8,cultural,2
f82eaef9-405e-45c8-b0f0-877ca0117c52,Female,haleyparker,Other regions,38,France,affluent family urban,High,short-term,Family,0.1,ChIJJfX1NR_c4EcR29_99rJ2qwQ,nature,2
f9b6e320-0b1f-4750-a201-9d393ae5d11d,Female,erincampbell,Normandie,80,France,growing peri-urban,Average,long-term,Family,0.6000000000000001,ChIJyeKF_Jfd4EcRLH9QU1dHdr0,cultural,4
74677237-2d05-4878-a67b-435e36c4f2c0,Male,alexanderjohnson,Foreigner,71,Belgium,dynamic urban,High,short-term,Family,0.9,ChIJnUn3MIPg4EcRC0F372sV1IY,nature,5
e49926e0-0ea2-448d-8e61-81cc1cef1fd9,Female,elizabethhunter,Other regions,21,France,affluent family urban,High,short-term,Couple,0.30000000000000004,ChIJnWOL3gTe4EcRf0ppTyrs_RQ,nature,3
37789c2e-8565-4180-a628-72a79fc08f25,Male,anthonyhoffman,Normandie,57,France,dynamic rural,Average,short-term,Couple,0.7000000000000001,ChIJv7xnTxDe4EcR0npK_VawqX0,cultural,5
057113e9-cec0-42a9-bfb0-7609a406231c,Female,darlenebeck,Other regions,19,France,affluent family urban,High,short-term,Alone,0.5,ChIJCw8SIwDc4EcRXbpAMFumc90,cultural,4
f3d200a2-118c-49bf-86ba-da333eabf570,Female,jessicacline,Normandie,64,France,wealthy family suburbanite,High,short-term,Family,0.4,ChIJM3SGzXje4EcR5RunNcjCw1E,cultural,3
4fa8385d-8947-4fbe-89d9-ea9c65b8b5b2,Male,seancastillo,Foreigner,57,Germany,growing peri-urban,Average,long-term,Group,0.5,ChIJpftIXE3f4EcRzeNi2Kx_Zn4,nature,5
a2480770-c726-40cc-b10f-758bc4a0c090,Female,susanmurphy,Other regions,57,France,growing peri-urban,Low,short-term,Family,0.9,ChIJnWOL3gTe4EcRf0ppTyrs_RQ,nature,5
e67696b9-83f3-4690-9786-e276886f50eb,Male,chrisrodriguez,Other regions,17,France,dynamic urban,Low,short-term,Family,0.5,ChIJAZHNFxfe4EcRxbSmbVohVAw,nature,3
ebcf4e70-fd02-4ff1-9a69-205ae3da9349,Female,danielleperkins,Other regions,17,France,popularity,Low,short-term,Family,0.9,ChIJ7dxPFhvf4EcReIhLdUCFF5o,nature,5
5c5f092f-56e8-4239-a1b1-eacbe2164779,Female,amyferguson,Normandie,14,France,popularity,Low,short-term,Couple,0.5,ChIJV1-Xc_zd4EcRa2p6PugMusA,entertainment,4
111b20e7-ec18-4d32-ac31-5f27616d2f2f,Male,davidjohnson,Normandie,49,France,popularity,Low,short-term,Couple,0.9,ChIJjxHaD-Dd4EcRlFUnJRxdf7o,night_life,5
